ticker,name,market,sector,sub_industry,market_cap_usd_b,turnaround_flag,legacy_v0_1_universe_role,legacy_v0_1_action,legacy_v0_1_reason,v0_3_universe_role,v0_3_action,v0_3_reason,candidate_track,gate3_recovery_required,gate3_recovery_status,gate3_continuation_status,gate3_final_status,ra_drawdown_from_52w_high_pct,ra_pass,rb_rebound_from_6m_low_pct,rb_pass,rc_ma50,rc_ma200,rc_pass,rd_avg_volume_1m,rd_avg_volume_6m,rd_pass,ca_drawdown_from_52w_high_pct,ca_pass,cb_pass,cc_1m_return_pct,cc_pass,cd_avg_volume_1m,cd_avg_volume_3m,cd_pass,ce_gate2_full_pass,ce_pass,price_data_source,price_data_asof,as_of_date,gate3_missing_data_notes,compatibility_notes
034730.KS,SK,KR,Industrials,Industrial Conglomerates,34.0,N,EXTENDED,KEEP_EXTENDED,HOLDING_COMPANY_NATURE; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=HOLDING_COMPANY_NATURE; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,0.0000,N,177.5510,Y,420170.0000,299905.5000,Y,282011.71,237304.72,Y,0.0000,N,Y,71.5006,Y,282011.71,252173.44,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
012330.KS,현대모비스,KR,Consumer Discretionary,Automobile Components,43.0,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,0.0000,N,134.4123,Y,462420.0000,379732.5000,Y,857938.24,460862.90,Y,0.0000,N,Y,55.4802,Y,857938.24,505998.73,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
010130.KS,고려아연,KR,Materials,Metals & Mining,21.5,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-33.9953,Y,29.4991,Y,1553460.0000,1321805.0000,Y,41329.57,53893.15,N,-33.9953,N,Y,-16.6069,N,41329.57,40713.62,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
051910.KS,LG화학,KR,Materials,Chemicals,17.7,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-22.9336,Y,14.1379,N,353790.0000,337377.5000,Y,399529.90,353187.75,Y,-22.9336,N,Y,-15.4534,N,399529.90,396508.00,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
032830.KS,삼성생명,KR,Financials,Insurance,49.7,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-2.7435,N,144.8204,Y,261110.0000,187832.5000,Y,518854.86,372310.40,Y,-2.7435,N,Y,38.7476,Y,518854.86,440712.48,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
009540.KS,HD한국조선해양,KR,Industrials,Machinery,22.5,N,EXTENDED,KEEP_EXTENDED,HOLDING_COMPANY_NATURE; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=HOLDING_COMPANY_NATURE; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-8.1335,N,28.0523,Y,416320.0000,415425.0000,Y,248167.24,228240.34,Y,-8.1335,Y,Y,-4.4469,N,248167.24,244744.02,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
000810.KS,삼성화재,KR,Financials,Insurance,18.5,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,INSUFFICIENT_DATA,MANUAL_REVIEW,-8.4127,N,30.9875,Y,486540.0000,480635.0000,Y,204589.05,125305.05,Y,-8.4127,Y,Y,24.6220,Y,204589.05,155129.83,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
079550.KS,LIG넥스원,KR,Industrials,Aerospace & Defense,14.3,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-14.2157,N,140.0549,Y,844460.0000,580190.0000,Y,293921.67,312689.48,N,-14.2157,Y,Y,-9.4203,N,293921.67,478305.37,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
066570.KS,LG전자,KR,Consumer Discretionary,Household Durables,27.9,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-2.2869,N,179.7619,Y,143636.0000,104585.0000,Y,3542249.52,1659326.82,Y,-2.2869,N,Y,80.9084,Y,3542249.52,1903578.97,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
011200.KS,HMM,KR,Industrials,Marine Transportation,13.6,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-23.9306,Y,5.7878,N,20471.4000,20946.9500,N,1391605.33,1838283.63,N,-23.9306,N,N,-4.8675,N,1391605.33,1975531.06,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
011070.KS,LG이노텍,KR,Information Technology,Electronic Components,18.1,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-2.2472,N,351.9481,Y,499830.0000,296772.0000,Y,383679.57,253887.67,Y,-2.2472,N,Y,108.8000,Y,383679.57,316908.48,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
042700.KS,한미반도체,KR,Information Technology,Semiconductor Equipment,22.4,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-22.1001,Y,174.7631,Y,314140.0000,186409.5000,Y,1520099.90,1578520.73,N,-22.1001,N,Y,8.6882,Y,1520099.90,1366008.46,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
272210.KS,한화시스템,KR,Industrials,Aerospace & Defense,15.5,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-32.6368,Y,141.6759,Y,124072.0000,83089.2500,Y,894817.81,2462268.68,N,-32.6368,N,Y,-15.7571,N,894817.81,1878645.54,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
033780.KS,KT&G,KR,Consumer Staples,Tobacco,13.5,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,INSUFFICIENT_DATA,MANUAL_REVIEW,-4.9206,N,28.1740,Y,169024.0000,150137.5000,Y,328326.33,316096.83,Y,-4.9206,Y,Y,5.0877,Y,328326.33,318422.38,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
086790.KS,하나금융지주,KR,Financials,Banks,23.5,N,EXTENDED,KEEP_EXTENDED,HOLDING_COMPANY_NATURE; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=HOLDING_COMPANY_NATURE; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-9.8248,N,32.2905,Y,117936.0000,100650.0000,Y,948984.86,851580.24,Y,-9.8248,Y,Y,-2.0678,N,948984.86,942941.84,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
000150.KS,두산,KR,Industrials,Industrial Conglomerates,20.6,N,EXTENDED,KEEP_EXTENDED,HOLDING_COMPANY_NATURE; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=HOLDING_COMPANY_NATURE; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-5.6136,N,129.5850,Y,1396800.0000,942850.0000,Y,86586.86,119050.52,N,-5.6136,Y,Y,18.9320,Y,86586.86,93555.24,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
259960.KS,크래프톤,KR,Communication Services,Entertainment,8.6,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; sub-10B row retained outside core classification,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; sub-10B row retained outside core classification,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-33.9378,Y,20.8531,Y,257430.0000,270165.0000,N,195863.52,135118.94,Y,-33.9378,N,N,-4.3152,N,195863.52,161011.70,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
064350.KS,현대로템,KR,Industrials,Machinery,16.7,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,PASS,FAIL,PASS,-23.0483,Y,22.5577,Y,210480.0000,205575.0000,Y,885332.76,848114.63,Y,-23.0483,N,Y,-12.1019,N,885332.76,946583.32,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
267250.KS,HD현대,KR,Industrials,Industrial Conglomerates,16.3,N,EXTENDED,KEEP_EXTENDED,HOLDING_COMPANY_NATURE; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=HOLDING_COMPANY_NATURE; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-8.0515,N,54.9946,Y,267670.0000,214634.5000,Y,221958.81,195880.61,Y,-8.0515,Y,Y,1.9643,N,221958.81,188054.19,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
010140.KS,삼성중공업,KR,Industrials,Machinery,19.1,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-14.3895,N,25.3191,Y,29347.0000,25998.5500,Y,7351483.62,5763897.29,Y,-14.3895,Y,Y,-13.3824,N,7351483.62,6536638.00,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
352820.KS,하이브,KR,Communication Services,Entertainment,7.3,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; sub-10B row retained outside core classification,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; sub-10B row retained outside core classification,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-42.3980,Y,2.8698,N,267530.0000,302070.0000,N,291986.00,324759.90,N,-42.3980,N,N,-5.4767,N,291986.00,311987.46,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
015760.KS,한국전력,KR,Utilities,Electric Utilities,18.5,N,EXTENDED,KEEP_EXTENDED,ADR_LISTING_RISK; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=ADR_LISTING_RISK; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-41.8262,Y,7.0461,N,43557.0000,46166.2500,N,2485139.19,3440574.68,N,-41.8262,N,N,-14.5022,N,2485139.19,2873765.60,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
316140.KS,우리금융지주,KR,Financials,Banks,16.2,N,EXTENDED,KEEP_EXTENDED,HOLDING_COMPANY_NATURE; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=HOLDING_COMPANY_NATURE; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,PASS,FAIL,PASS,-24.8775,Y,19.0291,Y,32930.0000,29213.5000,Y,2525644.00,2181289.21,Y,-24.8775,N,Y,-12.0516,N,2525644.00,2396986.10,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
003670.KS,포스코퓨처엠,KR,Materials,Chemicals,15.3,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-22.6351,Y,30.1876,Y,230366.0000,199231.5000,Y,424372.05,438875.93,N,-22.6351,N,Y,-6.9106,N,424372.05,429976.41,N,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
096770.KS,SK이노베이션,KR,Energy,Oil Gas & Consumable Fuels,14.7,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,PASS,FAIL,PASS,-22.9640,Y,15.7472,Y,123594.0000,115038.0000,Y,865703.00,593591.40,Y,-22.9640,N,Y,-13.3634,N,865703.00,813862.92,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
138040.KS,메리츠금융지주,KR,Financials,Insurance,12.7,N,EXTENDED,KEEP_EXTENDED,HOLDING_COMPANY_NATURE; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=HOLDING_COMPANY_NATURE; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-28.3858,Y,3.1527,N,112298.0000,114936.0000,N,301559.81,285530.16,Y,-28.3858,N,N,-10.4363,N,301559.81,285683.89,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
006260.KS,LS,KR,Industrials,Industrial Conglomerates,12.3,N,EXTENDED,KEEP_EXTENDED,HOLDING_COMPANY_NATURE; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=HOLDING_COMPANY_NATURE; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,INSUFFICIENT_DATA,MANUAL_REVIEW,-8.1374,N,192.1219,Y,378610.0000,244432.5000,Y,302310.48,215226.94,Y,-8.1374,Y,Y,35.8289,Y,302310.48,223764.06,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
086280.KS,현대글로비스,KR,Industrials,Air Freight & Logistics,12.6,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,PASS,FAIL,PASS,-20.9983,Y,44.8864,Y,228250.0000,203086.0000,Y,539585.90,346951.71,Y,-20.9983,N,Y,-0.2174,N,539585.90,329295.98,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
307950.KS,현대오토에버,KR,Information Technology,Software,12.5,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,0.0000,N,315.9869,Y,472220.0000,318746.5000,Y,358712.48,320774.12,Y,0.0000,N,Y,73.8636,Y,358712.48,220149.52,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
006800.KS,미래에셋증권,KR,Financials,Capital Markets,26.7,N,EXTENDED,KEEP_EXTENDED,MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,FAIL,FAIL,-23.0310,Y,217.7124,Y,68270.0000,39265.1499,Y,4417094.95,5444830.71,N,-23.0310,N,Y,-4.7267,N,4417094.95,4207453.35,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
003550.KS,LG,KR,Industrials,Industrial Conglomerates,13.5,N,EXTENDED,KEEP_EXTENDED,HOLDING_COMPANY_NATURE; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,EXTENDED,KEEP_EXTENDED,NON_TURNAROUND_ROLE_UNCHANGED; Gate 3 metrics recorded for v0.4 evidence only; legacy_reason=HOLDING_COMPANY_NATURE; MARKET_CAP_BELOW_THRESHOLD; METADATA_ONLY_AUDIT; below core threshold but retained for extended monitoring,OBSERVATION_ONLY,N,FAIL,INSUFFICIENT_DATA,MANUAL_REVIEW,-6.1905,N,52.1236,Y,98022.0000,86257.0000,Y,687680.67,383136.10,Y,-6.1905,Y,Y,21.3552,Y,687680.67,456607.83,Y,INSUFFICIENT_GATE2_DATA,INSUFFICIENT_DATA,yfinance,2026-05-27,2026-05-27,,v0_1_legacy_columns_preserved; non_turnaround_role_unchanged
